idx,path_found,traj_success,contact_free,door_opened,door_width,door_height,x,y,z,rot_z,state_angle,axis_pos
652,True,True,True,True,0.315,0.315,-0.2968825510529298,0.5953021760976195,0.2805,91.31096424276662,-10.055566156080955,-1.0
653,True,True,True,True,0.315,0.315,-0.2859503066589276,0.6809631315705207,0.2805,94.07523779586978,-10.055566156080955,-1.0
654,True,True,True,True,0.315,0.315,-0.05385420062179447,0.671975951808019,0.2805,86.81731377603717,-10.055566156080955,-1.0
655,True,True,True,True,0.315,0.315,-0.025946017051334203,0.6539376911997391,0.2805,79.93116440976443,-10.055566156080955,-1.0
656,True,True,True,True,0.315,0.315,-0.25665574918463663,0.584622366172915,0.2805,82.8340763723784,-10.055566156080955,-1.0
657,True,True,True,True,0.315,0.315,-0.11721504401925897,0.6238463964186753,0.2805,77.35371663807243,-10.055566156080955,-1.0
658,True,True,True,True,0.315,0.315,-0.11431206350772827,0.6489878856392512,0.2805,93.54509148910923,-10.055566156080955,-1.0
659,True,True,True,True,0.315,0.315,-0.24204037100110765,0.5705935015234557,0.2805,91.92976515909434,-10.055566156080955,-1.0
660,True,True,True,True,0.315,0.315,-0.21150953748227003,0.7042447686191942,0.2805,87.19717509354405,-10.055566156080955,-1.0
661,True,True,True,True,0.315,0.315,-0.29940311441899903,0.6491934117508593,0.2805,89.37742961482468,-10.055566156080955,-1.0
662,True,True,True,True,0.315,0.315,-0.09859695190383783,0.6523950384038049,0.2805,104.72862009554663,-10.055566156080955,-1.0
663,True,True,True,True,0.315,0.315,-0.17148257495294036,0.6602276975469102,0.2805,87.912828756044,-10.055566156080955,-1.0
664,True,True,True,True,0.315,0.315,-0.2894329308063168,0.5664111071081033,0.2805,93.71781050979043,-10.055566156080955,-1.0
665,True,True,True,True,0.315,0.315,-0.11825466027846945,0.668787734887543,0.2805,78.73921997079165,-10.055566156080955,-1.0
666,True,True,True,True,0.315,0.315,-0.30092371602125484,0.5565994897559274,0.2805,86.70874600772476,-10.055566156080955,-1.0
667,True,True,True,True,0.315,0.315,-0.03787651763283417,0.6785771394105653,0.2805,98.8294230882885,-10.055566156080955,-1.0
668,True,True,True,True,0.315,0.315,-0.28440857459853885,0.5705086240136908,0.2805,75.66816072221874,-10.055566156080955,-1.0
669,True,True,True,True,0.315,0.315,-0.30225623403951407,0.5785435894442152,0.2805,77.08477319847165,-10.055566156080955,-1.0
670,True,True,True,True,0.315,0.315,-0.08447415378848577,0.6727384096310701,0.2805,83.02945985270793,-10.055566156080955,-1.0
671,True,True,True,True,0.315,0.315,-0.21367288625763237,0.5863961098167262,0.2805,101.55616866029241,-10.055566156080955,-1.0
672,True,True,True,False,0.315,0.315,-0.1829474974150308,0.6471111128388106,0.2805,92.8666812092328,-10.055566156080955,-1.0
673,True,True,True,True,0.315,0.315,-0.17678081668083045,0.6776192488026098,0.2805,97.01684716793835,-10.055566156080955,-1.0
674,True,True,True,True,0.315,0.315,-0.34182610517665313,0.5244383445703606,0.2805,72.70523568954532,-10.055566156080955,-1.0
675,True,True,True,True,0.315,0.315,-0.188724013966378,0.6721613401208886,0.2805,77.85152473453493,-10.055566156080955,-1.0
676,True,True,True,True,0.315,0.315,-0.19633388861631001,0.6767493444146864,0.2805,99.74176136414421,-10.055566156080955,-1.0
677,True,True,True,True,0.315,0.315,-0.0070703939551511885,0.686169917239362,0.2805,100.42035592842512,-10.055566156080955,-1.0
678,True,True,True,True,0.315,0.315,-0.21142204837201137,0.6840805533139733,0.2805,102.58417885985821,-10.055566156080955,-1.0
679,True,True,True,True,0.315,0.315,-0.1800764133962685,0.6262549156139826,0.2805,75.02512647079743,-10.055566156080955,-1.0
680,True,True,True,True,0.315,0.315,-0.1900914128908914,0.6168075800342258,0.2805,89.80572454197794,-10.055566156080955,-1.0
681,True,True,True,True,0.315,0.315,-0.29839304464431926,0.6460585828365486,0.2805,96.09770006408615,-10.055566156080955,-1.0
682,True,True,True,True,0.315,0.315,-0.25972826950667344,0.6658342293079043,0.2805,74.10204660787089,-10.055566156080955,-1.0
683,True,True,True,True,0.315,0.315,-0.20168860164490213,0.6756357658426821,0.2805,83.97093125396933,-10.055566156080955,-1.0
684,True,True,True,True,0.315,0.315,-0.33147932294058835,0.5852794106967097,0.2805,70.22222654020631,-10.055566156080955,-1.0
685,True,True,True,True,0.315,0.315,-0.18731051330043327,0.5993369461705068,0.2805,87.02807969584894,-10.055566156080955,-1.0
686,True,True,True,True,0.315,0.315,-0.20144213226369034,0.6299108486589275,0.2805,100.93985914669439,-10.055566156080955,-1.0
687,True,True,True,True,0.315,0.315,-0.17635123120078963,0.7025631393251732,0.2805,96.45292874795935,-10.055566156080955,-1.0
688,True,True,True,True,0.315,0.315,-0.2270273748469661,0.6419135573827883,0.2805,93.50578393058791,-10.055566156080955,-1.0
689,True,True,True,True,0.315,0.315,-0.06564351178072292,0.6949789596669587,0.2805,95.24793808014734,-10.055566156080955,-1.0
690,True,True,True,True,0.315,0.315,-0.0952978214464339,0.6210823218589929,0.2805,72.41608898505413,-10.055566156080955,-1.0
691,True,True,True,True,0.315,0.315,-0.1558395743276565,0.6077362473062224,0.2805,89.1101822014821,-10.055566156080955,-1.0
692,True,True,True,True,0.315,0.315,-0.163327647096097,0.6446190741978232,0.2805,73.45984083504447,-10.055566156080955,-1.0
693,True,True,True,True,0.315,0.315,-0.2599323493410085,0.6958253883937209,0.2805,83.90379920267227,-10.055566156080955,-1.0
694,True,True,True,True,0.315,0.315,-0.3405237241366788,0.5657865378640343,0.2805,87.81658209557666,-10.055566156080955,-1.0
695,True,True,True,True,0.315,0.315,-0.2231907497153705,0.617664252759173,0.2805,94.20494666420694,-10.055566156080955,-1.0
696,True,True,True,True,0.315,0.315,-0.17270206495307341,0.6276036711571191,0.2805,103.39844647713565,-10.055566156080955,-1.0
697,True,True,True,True,0.315,0.315,-0.26927737064184615,0.672502824319096,0.2805,76.27161469881958,-10.055566156080955,-1.0
698,True,True,True,True,0.315,0.315,-0.08031072155762325,0.6158584656164248,0.2805,85.21306705649747,-10.055566156080955,-1.0
699,True,True,True,True,0.315,0.315,-0.2166943892013256,0.6571982731921918,0.2805,107.76774697244812,-10.055566156080955,-1.0
700,True,True,True,True,0.315,0.315,-0.30054568469770376,0.6042369151039028,0.2805,88.97542996906537,-10.055566156080955,-1.0
701,True,True,True,True,0.315,0.315,-0.2565403882112536,0.5712788729161746,0.2805,90.93568392969658,-10.055566156080955,-1.0
702,True,True,True,True,0.315,0.315,-0.0006255958738043965,0.6374633985755985,0.2805,107.1201181634529,-10.055566156080955,-1.0
703,True,True,True,True,0.315,0.315,-0.3214961908483813,0.6193131032795888,0.2805,94.55454652578061,-10.055566156080955,-1.0
704,True,True,True,True,0.315,0.315,-0.23043569278354728,0.6349554526541742,0.2805,87.52553301139893,-10.055566156080955,-1.0
705,True,True,True,True,0.315,0.315,-0.09408705742146173,0.6296541876374394,0.2805,104.8008253067966,-10.055566156080955,-1.0
706,True,True,True,True,0.315,0.315,-0.11015426914754942,0.6721774176715432,0.2805,104.47699472020405,-10.055566156080955,-1.0
707,True,True,True,True,0.315,0.315,-0.23329977113016973,0.6963627707746879,0.2805,104.78545460408591,-10.055566156080955,-1.0
708,True,True,True,True,0.315,0.315,-0.15634668481184133,0.6054102116077743,0.2805,90.82200681527299,-10.055566156080955,-1.0
709,True,True,True,True,0.315,0.315,-0.28382371998896594,0.7073522584809355,0.2805,77.4914113333817,-10.055566156080955,-1.0
710,True,True,True,True,0.315,0.315,-0.18452066634080583,0.6699886858305744,0.2805,87.00202692347823,-10.055566156080955,-1.0
711,True,True,True,True,0.315,0.315,-0.00010076019556953808,0.6626548157603642,0.2805,83.74042728190605,-10.055566156080955,-1.0
712,True,True,True,True,0.315,0.315,-0.09208939996329724,0.695447518151952,0.2805,71.01182861933164,-10.055566156080955,-1.0
713,True,True,True,True,0.315,0.315,-0.32745173093288854,0.5531317865328466,0.2805,91.18401562506625,-10.055566156080955,-1.0
714,True,True,True,True,0.315,0.315,-0.2846664958638546,0.7056697025281936,0.2805,70.94490966577693,-10.055566156080955,-1.0
715,True,True,True,True,0.315,0.315,-0.22630114857594327,0.6226807921138653,0.2805,102.03946348507908,-10.055566156080955,-1.0
716,True,True,True,True,0.315,0.315,-0.1246306974180103,0.6037182204596877,0.2805,84.63122499881172,-10.055566156080955,-1.0
717,True,True,True,True,0.315,0.315,-0.204481595224444,0.6994928897413786,0.2805,80.49393978681505,-10.055566156080955,-1.0
718,True,True,True,True,0.315,0.315,-0.2513397160531497,0.7033978914270227,0.2805,84.83520095570277,-10.055566156080955,-1.0
719,True,True,True,True,0.315,0.315,-0.1700259968368294,0.6814265990799493,0.2805,93.94110292911917,-10.055566156080955,-1.0
720,True,True,True,True,0.315,0.315,-0.009916018731633058,0.6722557852583038,0.2805,96.11002462437581,-10.055566156080955,-1.0
721,True,True,True,True,0.315,0.315,-0.019119028940635663,0.6748335089721895,0.2805,85.46637149667998,-10.055566156080955,-1.0
722,True,True,True,True,0.315,0.315,-0.11609295825229454,0.6165963278066307,0.2805,80.64427186043746,-10.055566156080955,-1.0
723,True,True,True,True,0.315,0.315,-0.07448018115487032,0.7031919002231359,0.2805,83.13834217200012,-10.055566156080955,-1.0
724,True,True,True,True,0.315,0.315,-0.25058278434477244,0.697568502937641,0.2805,85.79936978255763,-10.055566156080955,-1.0
725,True,True,True,True,0.315,0.315,-0.16026536485097742,0.7067853851890002,0.2805,77.67151359130725,-10.055566156080955,-1.0
726,True,True,True,True,0.315,0.315,-0.33405936526435714,0.6674405439722977,0.2805,71.55295950820216,-10.055566156080955,-1.0
727,True,True,True,True,0.315,0.315,-0.14951578649589378,0.6302454328093328,0.2805,107.73378743215468,-10.055566156080955,-1.0
728,True,True,True,True,0.315,0.315,-0.3415338319393349,0.6332461094821837,0.2805,81.56757476584491,-10.055566156080955,-1.0
729,True,True,True,True,0.315,0.315,-0.2555131037643843,0.6875996306951514,0.2805,102.95166281369389,-10.055566156080955,-1.0
730,True,True,True,True,0.315,0.315,-0.15212823548569562,0.6576882180799556,0.2805,90.03781250315981,-10.055566156080955,-1.0
731,True,True,True,True,0.315,0.315,-0.23333433280419547,0.6586760964804917,0.2805,74.2258624053752,-10.055566156080955,-1.0
732,True,True,True,True,0.315,0.315,-0.2971004218106108,0.5793398153159973,0.2805,79.43833476588546,-10.055566156080955,-1.0
733,True,True,True,True,0.315,0.315,-0.2309598781294847,0.5850320207602056,0.2805,98.56458267553641,-10.055566156080955,-1.0
734,True,True,True,True,0.315,0.315,-0.29066103039575003,0.548558494154372,0.2805,79.37410981529574,-10.055566156080955,-1.0
735,True,True,True,True,0.315,0.315,-0.08235197142035194,0.6577367128065396,0.2805,87.9442969251302,-10.055566156080955,-1.0
736,True,True,True,True,0.315,0.315,-0.3160251630867547,0.632521542680196,0.2805,95.53828629535424,-10.055566156080955,-1.0
737,True,True,True,True,0.315,0.315,-0.3375786603627116,0.5638784172600521,0.2805,86.74610353726794,-10.055566156080955,-1.0
738,True,True,True,True,0.315,0.315,-0.28453876312376475,0.6256049471047189,0.2805,90.38880389105795,-10.055566156080955,-1.0
739,True,True,True,True,0.315,0.315,-0.1503223099968421,0.667351338708176,0.2805,78.33948886426248,-10.055566156080955,-1.0
740,True,True,True,True,0.315,0.315,-0.05765459629486769,0.6240357898408248,0.2805,91.72374971985697,-10.055566156080955,-1.0
741,True,True,True,True,0.315,0.315,-0.23218817060813438,0.6935274390606194,0.2805,94.75666854110989,-10.055566156080955,-1.0
742,True,True,True,True,0.315,0.315,-0.33541677484171617,0.6884839073901993,0.2805,85.72255403067003,-10.055566156080955,-1.0
743,True,True,True,True,0.315,0.315,-0.12525217306559785,0.6928997457139239,0.2805,106.63596574325601,-10.055566156080955,-1.0
744,True,True,True,True,0.315,0.315,-0.14013798938605435,0.6597571195201205,0.2805,92.43771192036739,-10.055566156080955,-1.0
745,True,True,True,True,0.315,0.315,-0.015085534320202043,0.7007620494567834,0.2805,106.91366650064968,-10.055566156080955,-1.0
746,True,True,True,True,0.315,0.315,-0.07384080755988831,0.6588205968202794,0.2805,80.1338458578354,-10.055566156080955,-1.0
747,True,True,True,True,0.315,0.315,-0.23191893951727485,0.6512071782452533,0.2805,73.18865901905444,-10.055566156080955,-1.0
748,True,True,True,True,0.315,0.315,-0.3476570564868409,0.561763270816136,0.2805,73.01161808991606,-10.055566156080955,-1.0
749,True,True,True,True,0.315,0.315,-0.2964722900898894,0.6179109752045041,0.2805,88.98115085184828,-10.055566156080955,-1.0
750,True,True,True,True,0.315,0.315,-0.27235702347974683,0.6924153421587996,0.2805,76.19448554847975,-10.055566156080955,-1.0
751,True,True,True,True,0.315,0.315,-0.06472651868514451,0.6558283869422991,0.2805,95.73250597366643,-10.055566156080955,-1.0
752,True,True,True,True,0.315,0.315,-0.14429693562868262,0.6606239670847747,0.2805,98.01489859607557,-10.055566156080955,-1.0
753,True,True,True,True,0.315,0.315,-0.2920054816696772,0.6123815062037736,0.2805,82.33910308451067,-10.055566156080955,-1.0
754,True,True,True,True,0.315,0.315,-0.199872868480355,0.6640556648333908,0.2805,92.64874955798692,-10.055566156080955,-1.0
755,True,True,True,True,0.315,0.315,-0.20074208552795098,0.707620761290667,0.2805,93.34311234767256,-10.055566156080955,-1.0
756,True,True,True,True,0.315,0.315,-0.28737197165795914,0.5647472780907468,0.2805,94.18152366480318,-10.055566156080955,-1.0
757,True,True,True,True,0.315,0.315,-0.3284343985367322,0.7043226061271668,0.2805,88.27761280830445,-10.055566156080955,-1.0
758,True,True,True,True,0.315,0.315,-0.25491543596592803,0.6301856282016736,0.2805,73.31170517338401,-10.055566156080955,-1.0
759,True,True,True,True,0.315,0.315,-0.27350769583156104,0.6320431341160234,0.2805,100.16763879770826,-10.055566156080955,-1.0
760,True,True,True,True,0.315,0.315,-0.07409871808132912,0.6391414894439995,0.2805,104.24333976702017,-10.055566156080955,-1.0
761,True,True,True,True,0.315,0.315,-0.10686858768064494,0.6853780996667977,0.2805,90.62781688697781,-10.055566156080955,-1.0
762,True,True,True,False,0.315,0.315,-0.26962867606440266,0.6889619947685354,0.2805,90.15973109676328,-10.055566156080955,-1.0
763,True,True,True,True,0.315,0.315,-0.18891874842431922,0.6938667416168616,0.2805,72.6642030517259,-10.055566156080955,-1.0
764,True,True,True,True,0.315,0.315,-0.04127969335113951,0.6291155211828849,0.2805,82.92445336611372,-10.055566156080955,-1.0
765,True,True,True,True,0.315,0.315,-0.04334780613564582,0.6972520539811202,0.2805,83.79697998037136,-10.055566156080955,-1.0
766,True,True,True,True,0.315,0.315,-0.2871387552942976,0.7028958103331464,0.2805,82.92810171900457,-10.055566156080955,-1.0
767,True,True,True,True,0.315,0.315,-0.14952363531817373,0.6293620187253506,0.2805,85.66097866857416,-10.055566156080955,-1.0
768,True,True,True,True,0.315,0.315,-0.02283183895466062,0.6263998520363308,0.2805,82.37610176320925,-10.055566156080955,-1.0
769,True,True,True,True,0.315,0.315,-0.1640939458594316,0.6819267753221065,0.2805,93.35525361702545,-10.055566156080955,-1.0
770,True,True,True,True,0.315,0.315,-0.2705765109361065,0.6070507676901004,0.2805,91.8859886059438,-10.055566156080955,-1.0
771,True,True,True,True,0.315,0.315,-0.2572699253816467,0.628853777854838,0.2805,84.71531591690484,-10.055566156080955,-1.0
772,True,True,True,True,0.315,0.315,-0.29148352857775367,0.5858214552813514,0.2805,95.54038989585385,-10.055566156080955,-1.0
773,True,True,True,True,0.315,0.315,-0.13201850341377017,0.6033900920466593,0.2805,85.33192357366755,-10.055566156080955,-1.0
774,True,True,True,True,0.315,0.315,-0.19522818299816058,0.5980421108901754,0.2805,95.27009445627549,-10.055566156080955,-1.0
775,True,True,True,True,0.315,0.315,-0.2131772525432053,0.6749082399512455,0.2805,87.38456305270903,-10.055566156080955,-1.0
776,True,True,True,True,0.315,0.315,-0.33518333204030976,0.7006340015221161,0.2805,85.09406496367649,-10.055566156080955,-1.0
777,True,True,True,True,0.315,0.315,-0.12738514880297097,0.6468505452588194,0.2805,96.99616295820525,-10.055566156080955,-1.0
778,True,True,True,True,0.315,0.315,-0.08095213771260851,0.6305453239582441,0.2805,78.23162433965024,-10.055566156080955,-1.0
779,True,True,True,True,0.315,0.315,-0.08409058961062787,0.6509085927747854,0.2805,72.83360746074892,-10.055566156080955,-1.0
780,True,True,True,True,0.315,0.315,-0.3274473343961025,0.579030547582698,0.2805,84.0159255964298,-10.055566156080955,-1.0
781,True,True,True,True,0.315,0.315,-0.18597949923141327,0.6700290273369516,0.2805,80.23597154528932,-10.055566156080955,-1.0
782,True,True,True,True,0.315,0.315,-0.11812001876409525,0.6694040636888116,0.2805,94.85649616870194,-10.055566156080955,-1.0
783,True,True,True,True,0.315,0.315,-0.1517013316557601,0.6847588362710484,0.2805,76.11078407233985,-10.055566156080955,-1.0
784,True,True,True,True,0.315,0.315,-0.25716664713756626,0.6327026260238569,0.2805,77.87067755003217,-10.055566156080955,-1.0
785,True,True,True,True,0.315,0.315,-0.3276722901962514,0.6902706532759839,0.2805,81.6909866560807,-10.055566156080955,-1.0
786,True,True,True,True,0.315,0.315,-0.1080955175924771,0.7055682063385322,0.2805,82.67404604192615,-10.055566156080955,-1.0
787,True,True,True,True,0.315,0.315,-0.007498070118317213,0.6968729940917595,0.2805,102.78829636039171,-10.055566156080955,-1.0
788,True,True,True,True,0.315,0.315,-0.181860879069279,0.696581061275225,0.2805,84.11200830679574,-10.055566156080955,-1.0
789,True,True,True,True,0.315,0.315,-0.20212139045121302,0.678627809067491,0.2805,72.85347452372062,-10.055566156080955,-1.0
790,True,True,True,True,0.315,0.315,-0.33764055011409194,0.5839859862141605,0.2805,84.0087302957128,-10.055566156080955,-1.0
791,True,True,True,True,0.315,0.315,-0.1843828756578721,0.5885929743589099,0.2805,76.09932223298026,-10.055566156080955,-1.0
792,True,True,True,True,0.315,0.315,-0.2898297201417048,0.6191075123636222,0.2805,86.12868036968158,-10.055566156080955,-1.0
793,True,True,True,True,0.315,0.315,-0.2765201682007552,0.6933758430219406,0.2805,94.31175975156812,-10.055566156080955,-1.0
794,True,True,True,True,0.315,0.315,-0.23355097268929037,0.6958814485042669,0.2805,76.11197260925539,-10.055566156080955,-1.0
795,True,True,True,True,0.315,0.315,-0.2453401489398656,0.5962184261315859,0.2805,84.09539432278561,-10.055566156080955,-1.0
796,True,True,True,True,0.315,0.315,-0.30697301378957,0.5733954850624989,0.2805,70.13583881744276,-10.055566156080955,-1.0
797,True,True,True,True,0.315,0.315,-0.1664387950994009,0.594098060631036,0.2805,100.96344445350857,-10.055566156080955,-1.0
798,True,True,True,True,0.315,0.315,-0.22799654041618556,0.6741148227362959,0.2805,78.15338233436594,-10.055566156080955,-1.0
799,True,True,True,True,0.315,0.315,-0.2942685027944095,0.6695120516348536,0.2805,96.54903283244755,-10.055566156080955,-1.0
800,True,True,True,True,0.315,0.315,-0.09241956008909041,0.7041614308081197,0.2805,94.16794290498578,-10.055566156080955,-1.0
801,True,True,True,True,0.315,0.315,-0.257321954227122,0.6066880735127298,0.2805,70.10672283065738,-10.055566156080955,-1.0
802,True,True,True,True,0.315,0.315,-0.29655447875390234,0.5952326262052974,0.2805,85.85235080434333,-10.055566156080955,-1.0
803,True,True,True,True,0.315,0.315,-0.2375940805645499,0.6315530059017085,0.2805,73.18941242239114,-10.055566156080955,-1.0
804,True,True,True,True,0.315,0.315,-0.3317676430595623,0.5252978798464529,0.2805,84.92350259842594,-10.055566156080955,-1.0
